==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-master1 ====
I1115 00:28:18.242098       1 serving.go:348] Generated self-signed cert in-memory
I1115 01:24:30.616383       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:24:45.654251       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:24:45.661433       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:24:45.661655       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:25:00.678599       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:25:00.689860       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:25:00.690147       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:25:15.728463       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:25:15.736525       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:25:15.736878       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:25:30.773737       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:25:30.792653       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:25:30.792849       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:25:45.851186       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:25:45.859942       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:25:45.860140       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:26:00.895607       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:26:00.909754       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:26:00.910136       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:26:15.938282       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:26:15.946538       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:26:15.946800       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:26:30.986708       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:26:30.996732       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:26:30.996996       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:26:46.035864       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:26:46.047129       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:26:46.047396       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:27:01.069013       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:27:01.079523       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:27:01.079780       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:27:14.878125       1 event.go:294] "Event occurred" object="kube-flannel/kube-flannel-ds" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: kube-flannel-ds-wqqfl"
I1115 01:27:16.123800       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:27:16.136412       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:27:16.136602       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:27:19.566573       1 event.go:294] "Event occurred" object="metallb-system/speaker" fieldPath="" kind="DaemonSet" apiVersion="apps/v1" type="Normal" reason="SuccessfulCreate" message="Created pod: speaker-d8tb5"
I1115 01:27:31.165527       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:27:31.176310       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:27:31.176624       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:27:46.221617       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:27:46.230556       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:27:46.230838       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:28:01.267042       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:28:01.276004       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:28:01.276165       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:28:16.333189       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:28:16.341340       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:28:16.341675       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:28:31.364625       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:28:31.381255       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:28:31.381512       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:28:46.440846       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:28:46.448768       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:28:46.448826       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:29:01.500772       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:29:01.515352       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:29:01.515400       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:29:16.577442       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:29:16.585567       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:29:16.585847       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:29:31.618639       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 01:29:31.630910       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:29:31.631052       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:29:46.666177       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 01:29:46.675167       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 01:29:46.675446       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
